,Date,Time,Vrms ph-n AN Avg,Vrms ph-n BN Avg,Vrms ph-n CN Avg,Vrms ph-n NG Avg,Current A Avg,Current B Avg,Current C Avg,Current Phi AN Avg,Current Phi BN Avg,Current Phi CN Avg,Active Power Total Avg,Apparent Power Total Avg,Reactive Power Total Avg,Cos Phi AN Avg,Cos Phi BN Avg,Cos Phi CN Avg,Cos Phi Total Avg
156,2019-08-31,4:39:43 PM.135,242.8,241.8,241.96,0.6,825.3,771.5,713.5,-3.78,-131.14,-245.36,554850,560550,64350,1.0,0.98,1.0,0.99
157,2019-08-31,4:40:13 PM.135,242.88,241.84,241.64,0.58,814.1,757.5,692.8,-2.88,-130.9,-244.44,544050,549300,56250,1.0,0.98,1.0,0.99
158,2019-08-31,4:40:43 PM.135,243.24,241.92,241.0,0.58,799.3,737.7,659.0,-1.52,-130.9,-243.2,527850,533100,45600,1.0,0.98,1.0,1.0
159,2019-08-31,4:41:13 PM.135,242.94,241.28,240.02,0.58,802.7,734.4,648.2,-0.76,-130.98,-242.6,523950,529500,40800,1.0,0.98,1.0,1.0
160,2019-08-31,4:41:43 PM.135,242.84,241.76,241.58,0.6,791.6,727.4,666.0,-1.54,-129.64,-242.92,525600,530250,41550,1.0,0.99,1.0,1.0
161,2019-08-31,4:42:13 PM.135,242.92,242.04,241.96,0.62,769.3,706.6,646.6,-1.62,-129.74,-243.0,510750,515400,41400,1.0,0.99,1.0,1.0
162,2019-08-31,4:42:43 PM.135,242.6,241.86,241.8,0.66,761.1,697.1,640.8,-1.46,-129.44,-243.04,504900,509400,39600,1.0,0.99,1.0,1.0
163,2019-08-31,4:43:13 PM.135,242.66,241.9,241.94,0.68,744.8,677.7,625.5,-1.44,-129.28,-242.88,492600,497100,37800,1.0,0.99,1.0,1.0
164,2019-08-31,4:43:43 PM.135,242.88,242.1,242.16,0.66,747.8,683.2,632.5,-1.32,-129.04,-242.62,496950,501300,36450,1.0,0.99,1.0,1.0
165,2019-08-31,4:44:13 PM.135,242.96,241.98,241.4,0.66,750.0,683.0,618.3,-0.94,-130.0,-242.54,493200,498150,36750,1.0,0.99,1.0,1.0
166,2019-08-31,4:44:43 PM.135,243.06,242.2,242.26,0.66,734.4,673.0,621.2,-5.66,-128.88,-242.12,488700,492900,32550,1.0,0.99,1.0,1.0
167,2019-08-31,4:45:13 PM.135,243.04,242.14,242.12,0.64,727.9,667.7,614.3,-5.4,-129.0,-241.98,484050,488400,31350,1.0,0.99,1.0,1.0
168,2019-08-31,4:45:43 PM.135,242.92,241.9,241.98,0.6,733.8,670.9,618.3,-0.88,-129.12,-241.88,486900,491250,32550,1.0,0.99,1.0,1.0
169,2019-08-31,4:46:13 PM.135,242.74,241.7,242.66,0.6,718.2,654.8,619.9,-1.34,-128.3,-241.6,480000,483900,31350,1.0,0.99,1.0,1.0
170,2019-08-31,4:46:43 PM.135,242.42,241.44,241.9,0.64,721.2,659.6,614.9,-1.28,-128.98,-242.36,479550,483750,34500,1.0,0.99,1.0,1.0
171,2019-08-31,4:47:13 PM.135,242.26,241.22,240.98,0.66,732.6,667.8,607.5,-1.12,-130.18,-242.66,481200,486150,37650,1.0,0.99,1.0,1.0
172,2019-08-31,4:47:43 PM.135,242.4,241.32,241.34,0.64,731.0,669.2,608.7,-2.68,-131.4,-244.2,480600,486750,50250,1.0,0.98,1.0,0.99
173,2019-08-31,4:48:13 PM.135,242.44,241.46,241.52,0.62,743.9,676.5,617.9,-3.06,-131.42,-244.4,487950,494100,52800,1.0,0.98,1.0,0.99
174,2019-08-31,4:48:43 PM.135,242.44,241.24,240.88,0.62,737.5,668.9,604.4,-2.46,-131.68,-243.84,481200,487200,48750,1.0,0.98,1.0,0.99
175,2019-08-31,4:49:13 PM.135,242.26,240.4,239.2,0.62,749.1,675.2,594.0,-1.84,-132.94,-243.48,480900,487800,48600,1.0,0.98,1.0,0.99
176,2019-08-31,4:49:43 PM.135,242.38,240.74,239.8,0.62,740.8,664.0,589.8,-1.72,-132.16,-243.06,476100,482700,44850,1.0,0.98,1.0,1.0
177,2019-08-31,4:50:13 PM.135,242.68,241.2,241.02,0.62,714.1,642.4,583.7,-1.46,-130.64,-242.54,465000,470400,38250,1.0,0.98,1.0,1.0
178,2019-08-31,4:50:43 PM.135,242.52,241.16,240.86,0.64,713.4,639.8,581.7,-0.9,-130.22,-242.0,463650,468900,33900,1.0,0.99,1.0,1.0
179,2019-08-31,4:51:13 PM.135,242.42,241.06,240.64,0.66,710.5,639.2,578.2,-5.42,-130.18,-241.76,461850,466950,32100,1.0,0.99,1.0,1.0
180,2019-08-31,4:51:43 PM.135,242.66,241.4,242.14,0.6,675.5,610.0,570.5,-1.02,-129.0,-241.02,445800,450300,28350,1.0,0.99,1.0,1.0
181,2019-08-31,4:52:13 PM.135,242.24,240.92,240.98,0.6,673.2,610.7,556.1,-19.68,-129.68,-241.2,440550,445500,28050,1.0,0.99,1.0,1.0
182,2019-08-31,4:52:43 PM.135,242.48,241.14,240.72,0.6,685.4,623.2,560.2,-10.18,-130.4,-241.7,447450,452700,31500,1.0,0.98,1.0,1.0
183,2019-08-31,4:53:13 PM.135,242.56,241.48,241.22,0.62,685.0,625.3,562.6,-0.74,-130.16,-242.02,449100,454200,32400,1.0,0.99,1.0,1.0
184,2019-08-31,4:53:43 PM.135,242.74,241.66,241.3,0.6,678.7,618.5,555.0,-0.64,-130.26,-241.68,444300,449550,31200,1.0,0.99,1.0,1.0
185,2019-08-31,4:54:13 PM.135,242.38,241.34,241.12,0.6,687.4,624.0,563.8,-7.78,-129.78,-241.44,449400,454350,29700,1.0,0.99,1.0,1.0
186,2019-08-31,4:54:43 PM.135,242.08,241.16,241.48,0.62,728.4,662.0,612.0,-1.18,-128.82,-242.0,480450,484800,32700,1.0,0.99,1.0,1.0
187,2019-08-31,4:55:13 PM.135,241.96,241.02,241.06,0.64,746.2,677.2,622.4,-0.78,-128.88,-241.9,490650,495000,31950,1.0,0.99,1.0,1.0
188,2019-08-31,4:55:43 PM.135,241.56,240.62,240.72,0.62,769.4,701.8,647.4,-1.06,-128.82,-242.06,507450,511650,34200,1.0,0.99,1.0,1.0
189,2019-08-31,4:56:13 PM.135,241.12,239.74,239.6,0.6,788.6,715.3,655.5,-1.38,-129.48,-242.14,515550,520050,37650,1.0,0.99,1.0,1.0
190,2019-08-31,4:56:43 PM.135,241.08,239.6,239.36,0.6,788.6,714.8,652.9,-1.22,-129.54,-242.06,514350,519150,36900,1.0,0.99,1.0,1.0
191,2019-08-31,4:57:13 PM.135,241.12,239.76,239.6,0.58,786.3,714.8,653.2,-1.84,-130.06,-242.6,513900,518850,41850,1.0,0.99,1.0,1.0
192,2019-08-31,4:57:43 PM.135,240.7,239.44,239.4,0.56,784.8,719.5,658.4,-1.98,-129.86,-242.7,515250,520050,42300,1.0,0.99,1.0,1.0
193,2019-08-31,4:58:13 PM.135,240.96,239.92,239.98,0.58,782.0,719.8,661.9,-1.92,-129.64,-242.9,516600,521100,42300,1.0,0.99,1.0,1.0
194,2019-08-31,4:58:43 PM.135,241.18,240.2,240.38,0.58,775.6,713.3,658.7,-2.0,-129.56,-243.0,513300,517800,42450,1.0,0.99,1.0,1.0
195,2019-08-31,4:59:13 PM.135,241.22,240.26,240.5,0.58,740.9,678.4,622.8,-1.84,-129.82,-242.82,487950,492600,40200,1.0,0.99,1.0,1.0
196,2019-08-31,4:59:43 PM.135,241.18,240.02,240.02,0.58,727.7,663.4,608.3,-1.12,-129.46,-241.98,477300,481950,33750,1.0,0.99,1.0,1.0
197,2019-08-31,5:00:13 PM.135,241.92,240.96,241.2,0.6,700.1,635.5,582.7,-0.74,-128.98,-241.48,459750,464250,29250,1.0,0.99,1.0,1.0
198,2019-08-31,5:00:43 PM.135,241.92,240.94,241.24,0.6,708.4,646.3,591.1,-77.26,-128.72,-241.16,466500,470850,27450,1.0,0.99,1.0,1.0
199,2019-08-31,5:01:13 PM.135,241.96,241.06,241.3,0.62,695.1,623.7,576.4,-340.32,-127.64,-239.9,454650,458850,17850,1.0,0.99,1.0,1.0
200,2019-08-31,5:01:43 PM.135,241.9,241.04,241.24,0.6,690.5,619.6,572.1,-338.06,-127.8,-240.08,451350,455700,19050,1.0,0.99,1.0,1.0
201,2019-08-31,5:02:13 PM.135,241.38,240.52,240.74,0.58,719.2,650.0,600.4,-43.2,-128.1,-240.78,471600,475650,24300,1.0,0.99,1.0,1.0
202,2019-08-31,5:02:43 PM.135,241.42,240.56,240.78,0.6,716.2,644.2,594.0,-129.7,-127.92,-240.56,468000,472200,22650,1.0,0.99,1.0,1.0
203,2019-08-31,5:03:13 PM.135,241.64,240.64,240.78,0.6,713.0,639.0,587.0,-189.52,-128.0,-240.4,464550,468750,21600,1.0,0.99,1.0,1.0
204,2019-08-31,5:03:43 PM.135,241.74,240.8,240.94,0.62,712.5,633.4,583.7,-340.38,-127.64,-240.0,462600,466950,18600,1.0,0.99,1.0,1.0
205,2019-08-31,5:04:13 PM.135,241.46,240.5,240.62,0.6,720.9,644.0,593.5,-153.66,-128.06,-240.58,468900,473250,22800,1.0,0.99,1.0,1.0
206,2019-08-31,5:04:43 PM.135,241.44,240.44,240.6,0.6,711.8,643.5,591.4,-144.08,-128.26,-240.7,465900,470100,23550,1.0,0.99,1.0,1.0
207,2019-08-31,5:05:13 PM.135,240.62,239.44,239.48,0.58,729.1,659.5,604.0,-122.5,-128.46,-240.62,474900,479250,24300,1.0,0.99,1.0,1.0
208,2019-08-31,5:05:43 PM.135,240.62,239.04,238.86,0.6,743.6,673.4,611.2,-165.62,-128.94,-240.64,482700,487200,25650,1.0,0.99,1.0,1.0
209,2019-08-31,5:06:13 PM.135,241.12,239.72,239.64,0.6,741.0,670.8,611.9,-24.3,-128.9,-240.92,483000,487500,27150,1.0,0.99,1.0,1.0
210,2019-08-31,5:06:43 PM.135,241.08,239.74,239.68,0.6,733.7,662.6,604.8,-96.2,-128.92,-240.86,477450,482100,26550,1.0,0.99,1.0,1.0
211,2019-08-31,5:07:13 PM.135,240.86,239.58,239.56,0.58,739.9,672.6,617.8,-7.76,-128.72,-241.14,484350,488550,28200,1.0,0.99,1.0,1.0
212,2019-08-31,5:07:43 PM.135,240.88,239.8,239.88,0.58,735.5,662.6,610.0,-84.28,-128.32,-240.92,479400,483600,25650,1.0,0.99,1.0,1.0
213,2019-08-31,5:08:13 PM.135,241.26,240.34,240.5,0.6,707.8,632.3,583.4,-330.94,-127.86,-240.26,460200,464400,20250,1.0,0.99,1.0,1.0
214,2019-08-31,5:08:43 PM.135,240.92,240.02,240.16,0.6,704.9,632.0,581.7,-359.56,-127.72,-240.16,458400,462600,18900,1.0,0.99,1.0,1.0
215,2019-08-31,5:09:13 PM.135,241.36,240.4,240.62,0.58,711.0,638.5,587.5,-239.92,-128.04,-240.46,463650,467850,21900,1.0,0.99,1.0,1.0
216,2019-08-31,5:09:43 PM.135,241.32,240.4,240.58,0.58,732.5,659.0,607.1,-50.6,-128.14,-240.8,478350,482550,24600,1.0,0.99,1.0,1.0
217,2019-08-31,5:10:13 PM.135,241.52,240.56,240.76,0.58,732.7,663.1,610.1,-12.5,-128.52,-241.08,480450,484650,27300,1.0,0.99,1.0,1.0
218,2019-08-31,5:10:43 PM.135,241.3,239.9,239.66,0.58,728.0,654.9,597.6,-158.44,-128.66,-240.7,472950,477450,24450,1.0,0.99,1.0,1.0
219,2019-08-31,5:11:13 PM.135,241.38,240.1,240.06,0.58,747.2,676.3,619.0,-201.58,-128.38,-240.64,488400,492600,24300,1.0,0.99,1.0,1.0
220,2019-08-31,5:11:43 PM.135,241.28,240.24,240.42,0.58,763.8,695.6,642.7,-12.3,-128.24,-241.2,503250,507150,27750,1.0,0.99,1.0,1.0
221,2019-08-31,5:12:13 PM.135,241.46,240.4,240.6,0.58,768.1,700.4,647.1,-3.02,-128.36,-241.44,506700,510750,29700,1.0,0.99,1.0,1.0
222,2019-08-31,5:12:43 PM.135,241.42,240.4,240.58,0.58,767.4,701.3,647.1,-41.48,-128.46,-241.54,506700,510600,30600,1.0,0.99,1.0,1.0
223,2019-08-31,5:13:13 PM.135,241.5,240.52,240.7,0.58,779.7,714.9,660.0,-1.64,-129.32,-242.68,515550,520050,40200,1.0,0.99,1.0,1.0
224,2019-08-31,5:13:43 PM.135,241.54,240.52,240.72,0.58,771.5,702.0,649.4,-0.7,-128.38,-241.44,508800,512700,30150,1.0,0.99,1.0,1.0
225,2019-08-31,5:14:13 PM.135,241.32,239.72,239.58,0.6,758.9,684.4,624.1,-22.08,-129.14,-241.18,493500,498150,29700,1.0,0.99,1.0,1.0
226,2019-08-31,5:14:43 PM.135,241.14,239.76,239.62,0.6,753.9,674.9,617.4,-113.0,-128.76,-240.92,488400,493050,26850,1.0,0.99,1.0,1.0
227,2019-08-31,5:15:13 PM.135,241.28,240.24,240.42,0.6,736.1,659.8,609.7,-165.62,-128.06,-240.56,479850,484050,23250,1.0,0.99,1.0,1.0
228,2019-08-31,5:15:43 PM.135,241.84,240.84,241.1,0.6,714.4,643.1,594.4,-299.64,-127.68,-239.88,468000,472200,18750,1.0,0.99,1.0,1.0
229,2019-08-31,5:16:13 PM.135,241.88,240.94,241.16,0.6,686.8,616.5,568.1,-359.1,-127.36,-239.3,448800,453000,14250,1.0,0.99,1.0,1.0
230,2019-08-31,5:16:43 PM.135,241.38,240.38,240.62,0.6,684.8,617.0,565.8,-359.1,-127.48,-239.26,446850,451050,14400,1.0,0.99,1.0,1.0
231,2019-08-31,5:17:13 PM.135,241.54,240.5,240.78,0.6,704.7,642.2,585.4,-108.12,-128.48,-240.58,462450,466800,24000,1.0,0.99,1.0,1.0
232,2019-08-31,5:17:43 PM.135,241.52,240.54,240.78,0.58,711.2,648.6,593.2,-26.82,-128.66,-241.04,467550,471900,26700,1.0,0.99,1.0,1.0
233,2019-08-31,5:18:13 PM.135,241.42,240.42,240.66,0.58,713.9,653.9,598.7,-17.48,-128.94,-241.48,470400,474750,29550,1.0,0.99,1.0,1.0
234,2019-08-31,5:18:43 PM.135,241.6,240.66,240.9,0.58,720.9,658.2,604.0,-0.9,-129.12,-241.8,474750,479250,31650,1.0,0.99,1.0,1.0
235,2019-08-31,5:19:13 PM.135,241.44,240.66,240.86,0.6,731.3,670.5,616.2,-1.7,-129.66,-242.66,482700,487500,38550,1.0,0.99,1.0,1.0
236,2019-08-31,5:19:43 PM.135,241.34,240.52,240.72,0.58,740.9,680.1,625.8,-1.92,-129.82,-242.9,489300,494100,40800,1.0,0.99,1.0,1.0
237,2019-08-31,5:20:13 PM.135,241.64,240.88,241.02,0.6,723.5,660.8,607.0,-1.6,-129.64,-242.54,476700,481500,37200,1.0,0.99,1.0,1.0
238,2019-08-31,5:20:43 PM.135,241.7,240.9,241.06,0.62,720.0,654.8,602.0,-1.5,-129.64,-242.5,473250,478050,36600,1.0,0.99,1.0,1.0
239,2019-08-31,5:21:13 PM.135,241.68,240.78,241.08,0.6,720.6,652.4,598.9,-1.94,-129.96,-242.54,471900,476850,38850,1.0,0.99,1.0,1.0
240,2019-08-31,5:21:43 PM.135,241.74,240.9,241.18,0.58,716.0,650.2,597.5,-1.62,-129.54,-242.16,470250,475050,35700,1.0,0.99,1.0,1.0
241,2019-08-31,5:22:13 PM.135,241.36,240.56,240.82,0.58,718.8,655.1,600.7,-1.86,-129.76,-242.38,472050,477000,37650,1.0,0.99,1.0,1.0
242,2019-08-31,5:22:43 PM.135,241.36,240.58,240.66,0.58,718.2,652.2,597.5,-3.74,-129.48,-242.0,470550,475350,34050,1.0,0.99,1.0,1.0
243,2019-08-31,5:23:13 PM.135,242.02,241.26,241.46,0.6,697.9,631.5,579.1,-24.3,-128.3,-240.72,457950,462450,24000,1.0,0.99,1.0,1.0
244,2019-08-31,5:23:43 PM.135,241.88,241.08,241.34,0.58,723.2,658.2,607.3,-0.48,-128.22,-240.88,477000,481200,25800,1.0,0.99,1.0,1.0
245,2019-08-31,5:24:13 PM.135,241.9,241.04,241.28,0.6,725.3,658.0,607.9,-12.3,-128.2,-240.92,477750,481950,25500,1.0,0.99,1.0,1.0
246,2019-08-31,5:24:43 PM.135,242.04,241.16,241.38,0.62,732.2,666.9,617.2,-0.58,-128.44,-241.34,483900,488100,28200,1.0,0.99,1.0,1.0
247,2019-08-31,5:25:13 PM.135,242.14,241.24,241.44,0.6,709.4,648.5,595.3,-22.04,-128.58,-241.0,468750,473100,26550,1.0,0.99,1.0,1.0
248,2019-08-31,5:25:43 PM.135,242.62,241.64,241.88,0.7,692.2,631.6,573.2,-254.14,-128.64,-240.8,455400,460500,23400,1.0,0.99,1.0,1.0
249,2019-08-31,5:26:13 PM.135,242.6,241.66,242.24,0.68,684.9,623.4,572.6,-254.7,-127.96,-240.5,451800,456600,20700,1.0,0.99,1.0,1.0
250,2019-08-31,5:26:43 PM.135,242.38,241.64,241.84,0.62,677.0,619.6,567.8,-126.02,-129.2,-242.26,448200,452250,32550,1.0,0.99,1.0,1.0
251,2019-08-31,5:27:13 PM.135,242.42,241.82,241.94,0.54,683.5,628.3,579.4,-3.34,-130.76,-243.74,454950,458850,46650,1.0,0.98,1.0,0.99
252,2019-08-31,5:27:43 PM.135,243.0,242.38,242.76,0.66,692.7,629.2,577.7,-32.64,-129.34,-242.18,457500,462300,33900,1.0,0.99,1.0,1.0
253,2019-08-31,5:28:13 PM.135,242.92,242.2,242.12,0.72,702.7,630.1,569.5,-84.36,-129.34,-241.16,456900,462750,27750,1.0,0.99,1.0,1.0
254,2019-08-31,5:28:43 PM.135,242.64,241.52,240.68,0.68,737.2,667.1,589.5,-117.0,-130.34,-241.92,477450,483450,32400,1.0,0.99,1.0,1.0
255,2019-08-31,5:29:13 PM.135,242.36,240.88,239.7,0.66,764.4,690.1,605.3,-46.1,-131.26,-242.06,492000,498600,36900,1.0,0.98,1.0,1.0
256,2019-08-31,5:29:43 PM.135,242.76,241.48,240.72,0.68,769.4,696.7,616.2,-15.44,-131.02,-242.4,498600,505200,39750,1.0,0.98,1.0,1.0
257,2019-08-31,5:30:13 PM.135,243.54,242.86,243.12,0.7,741.7,672.9,616.2,-5.66,-128.88,-241.5,490050,495300,31200,1.0,0.99,1.0,1.0
258,2019-08-31,5:30:43 PM.135,243.36,242.7,242.74,0.7,727.1,657.7,598.3,-193.04,-128.24,-240.72,478050,483300,23700,1.0,0.99,1.0,1.0
259,2019-08-31,5:31:13 PM.135,243.38,242.64,242.88,0.7,708.8,648.2,593.3,-330.74,-127.92,-240.54,470250,475050,21000,1.0,0.99,1.0,1.0
260,2019-08-31,5:31:43 PM.135,243.76,242.94,243.16,0.72,690.6,632.5,573.6,-358.5,-127.38,-240.18,457800,462750,15150,1.0,0.99,1.0,1.0
261,2019-08-31,5:32:13 PM.135,243.14,242.36,242.28,0.54,679.0,637.5,564.1,-23.98,-134.1,-247.9,450450,457500,69600,1.0,0.97,0.99,0.99
262,2019-08-31,5:32:43 PM.135,242.7,241.92,241.78,0.56,670.3,635.7,554.0,-5.82,-135.66,-249.84,442500,451650,80550,0.99,0.96,0.98,0.98
263,2019-08-31,5:33:13 PM.135,243.64,242.8,242.46,0.66,658.0,606.4,537.6,-216.42,-131.76,-244.18,432150,439350,43650,1.0,0.98,0.99,0.99
264,2019-08-31,5:33:43 PM.135,242.7,241.68,240.28,0.56,661.4,615.2,531.2,-6.98,-137.96,-249.84,427800,438450,85200,0.99,0.95,0.99,0.98
265,2019-08-31,5:34:13 PM.135,243.04,241.9,240.54,0.62,666.3,607.7,526.0,-126.04,-135.1,-245.84,427800,437250,59400,1.0,0.97,0.99,0.99
266,2019-08-31,5:34:43 PM.135,243.34,242.38,241.16,0.58,686.5,617.5,544.5,-72.44,-131.04,-241.54,444600,449700,31650,1.0,0.98,1.0,1.0
267,2019-08-31,5:35:13 PM.135,243.34,242.84,242.58,0.54,682.1,621.7,568.3,-1.96,-130.04,-242.92,452400,456000,38100,1.0,0.99,1.0,1.0
268,2019-08-31,5:35:43 PM.135,244.02,243.32,243.42,0.68,687.5,621.1,565.2,-289.86,-128.34,-240.4,453000,457800,20550,1.0,0.99,1.0,1.0
269,2019-08-31,5:36:13 PM.135,243.88,243.08,242.82,0.68,693.4,624.5,555.5,-285.64,-129.84,-241.34,451350,457500,28200,1.0,0.99,1.0,1.0
270,2019-08-31,5:36:43 PM.135,243.56,242.82,242.26,0.56,688.0,637.3,550.5,-4.62,-134.86,-248.14,449550,457500,71100,1.0,0.97,0.99,0.99
271,2019-08-31,5:37:13 PM.135,243.62,242.86,242.32,0.6,696.9,639.3,559.5,-25.58,-133.94,-247.22,454650,462300,65100,1.0,0.97,0.99,0.99
272,2019-08-31,5:37:43 PM.135,244.12,243.26,243.18,0.72,685.5,617.9,559.5,-215.66,-128.88,-241.12,449850,455100,24150,1.0,0.99,1.0,1.0
273,2019-08-31,5:38:13 PM.135,244.56,243.6,244.74,0.74,650.7,595.0,546.2,-347.18,-127.34,-240.76,433950,438900,18450,1.0,0.99,1.0,1.0
274,2019-08-31,5:38:43 PM.135,244.52,243.68,244.6,0.7,647.6,588.3,544.2,-335.2,-127.22,-240.02,431100,435900,16050,1.0,0.99,1.0,1.0
275,2019-08-31,5:39:13 PM.135,244.06,243.4,243.56,0.66,658.8,603.5,550.8,-190.16,-128.84,-241.66,438600,442950,27600,1.0,0.99,1.0,1.0
276,2019-08-31,5:39:43 PM.135,243.42,242.94,242.72,0.56,685.9,635.7,583.2,-2.48,-129.82,-243.1,460500,463800,40350,1.0,0.99,1.0,1.0
277,2019-08-31,5:40:13 PM.135,243.5,242.84,242.82,0.62,692.4,643.0,587.1,-171.02,-128.56,-241.66,464550,468300,28350,1.0,0.99,1.0,1.0
278,2019-08-31,5:40:43 PM.135,243.18,242.46,242.34,0.58,679.5,643.6,566.1,-25.46,-133.06,-246.44,453600,459750,60900,1.0,0.97,0.99,0.99
279,2019-08-31,5:41:13 PM.135,243.18,242.52,242.34,0.56,693.7,657.5,578.6,-4.64,-133.72,-247.7,462900,469650,69450,1.0,0.97,0.99,0.99
280,2019-08-31,5:41:43 PM.135,243.82,243.2,243.34,0.7,692.9,637.6,578.7,-330.6,-127.8,-240.6,461100,466050,20100,1.0,0.99,1.0,1.0
281,2019-08-31,5:42:13 PM.135,243.74,243.14,243.28,0.72,694.2,635.3,578.9,-354.44,-127.6,-239.7,460800,465750,16650,1.0,0.99,1.0,1.0
282,2019-08-31,5:42:43 PM.135,243.26,242.98,242.84,0.58,694.0,640.9,589.1,-26.38,-129.38,-243.16,465300,468600,39600,1.0,0.99,1.0,1.0
283,2019-08-31,5:43:13 PM.135,243.46,243.24,242.98,0.56,687.8,631.5,580.2,-2.18,-129.14,-242.84,460050,463050,36900,1.0,0.99,1.0,1.0
284,2019-08-31,5:43:43 PM.135,244.26,243.78,244.0,0.7,694.8,632.2,577.8,-327.84,-126.84,-239.94,461700,466050,14850,1.0,0.99,1.0,1.0
285,2019-08-31,5:44:13 PM.135,244.32,243.7,244.0,0.72,693.4,634.0,578.8,-354.36,-127.22,-239.92,461550,466350,16200,1.0,0.99,1.0,1.0
286,2019-08-31,5:44:43 PM.135,244.6,243.92,244.2,0.72,684.7,629.5,568.9,-358.8,-127.4,-239.9,456300,461250,15450,1.0,0.99,1.0,1.0
287,2019-08-31,5:45:13 PM.135,244.3,243.68,243.74,0.66,655.3,601.7,541.2,-229.94,-130.82,-243.44,432600,439200,38250,1.0,0.98,0.99,0.99
288,2019-08-31,5:45:43 PM.135,244.44,244.02,243.66,0.56,528.5,483.6,421.7,-7.48,-137.7,-249.5,342150,351150,69000,0.99,0.95,0.99,0.98
289,2019-08-31,5:46:13 PM.135,245.4,244.86,244.72,0.62,523.1,6276.7,413.9,-133.06,655.34,-243.62,4915050,4915050,4915050,0.99,327.67,0.99,327.67
290,2019-08-31,5:46:43 PM.135,245.58,244.9,244.76,0.58,512.8,468.0,398.9,-64.44,-133.78,-243.5,333450,339900,37200,1.0,0.97,1.0,0.99
291,2019-08-31,5:47:13 PM.135,245.32,244.62,244.38,0.56,516.0,476.3,402.1,-3.72,-135.54,-245.84,336600,343050,48900,1.0,0.96,0.99,0.99
292,2019-08-31,5:47:43 PM.135,245.6,244.96,244.9,0.62,532.3,473.6,417.3,-192.84,-131.66,-241.36,343200,350550,27150,1.0,0.98,0.99,0.99
293,2019-08-31,5:48:13 PM.135,245.04,244.58,244.24,0.56,520.8,474.7,417.9,-6.7,-137.08,-248.2,339300,347100,62850,0.99,0.96,0.99,0.98
294,2019-08-31,5:48:43 PM.135,245.46,244.88,244.5,0.62,527.2,477.9,422.5,-108.24,-133.72,-244.72,343650,351150,41400,0.99,0.97,0.99,0.99
295,2019-08-31,5:49:13 PM.135,245.92,245.16,245.04,0.78,534.2,471.8,433.4,-273.88,-128.72,-238.94,347400,354450,10350,1.0,0.99,1.0,1.0
296,2019-08-31,5:49:43 PM.135,245.68,245.0,244.94,0.76,544.5,485.1,449.0,-29.4,-130.82,-241.92,356700,363750,26550,1.0,0.98,1.0,1.0
297,2019-08-31,5:50:13 PM.135,245.32,244.68,244.58,0.76,552.8,491.9,454.0,-3.62,-131.48,-242.46,360900,368250,30750,1.0,0.98,1.0,1.0
298,2019-08-31,5:50:43 PM.135,245.28,244.58,244.54,0.72,545.0,490.2,439.1,-191.92,-131.36,-241.8,355050,362250,26250,1.0,0.98,1.0,1.0
299,2019-08-31,5:51:13 PM.135,244.76,244.06,243.78,0.54,540.8,516.0,436.9,-5.98,-138.18,-250.2,356850,366150,71250,0.99,0.95,0.98,0.98
300,2019-08-31,5:51:43 PM.135,244.52,243.76,243.6,0.56,549.3,524.5,447.9,-37.2,-137.84,-249.6,363000,372600,70650,0.99,0.95,0.99,0.98
301,2019-08-31,5:52:13 PM.135,245.66,244.74,244.88,0.7,557.8,503.7,446.7,-321.2,-131.54,-240.54,364050,371100,24150,1.0,0.98,1.0,1.0
302,2019-08-31,5:52:43 PM.135,246.14,245.24,245.44,0.7,557.1,503.5,448.8,-306.42,-130.84,-240.3,365550,372150,21450,1.0,0.98,1.0,1.0
303,2019-08-31,5:53:13 PM.135,245.28,244.44,244.48,0.6,543.7,510.1,436.2,-90.46,-135.9,-246.62,357900,366150,55200,1.0,0.96,0.99,0.99
304,2019-08-31,5:53:43 PM.135,245.24,244.4,244.0,0.54,534.8,507.6,424.6,-4.96,-137.54,-248.86,351900,360300,63900,1.0,0.95,0.99,0.98
305,2019-08-31,5:54:13 PM.135,245.78,245.02,244.76,0.64,536.9,489.1,427.0,-193.0,-132.74,-243.44,350250,357750,34350,1.0,0.97,0.99,0.99
306,2019-08-31,5:54:43 PM.135,245.28,244.62,243.66,0.54,537.4,497.5,429.4,-7.96,-139.5,-250.88,349200,359550,77400,0.99,0.94,0.98,0.98
307,2019-08-31,5:55:13 PM.135,244.84,243.98,242.74,0.58,569.6,526.0,452.3,-87.22,-139.8,-250.52,365100,378750,81750,0.99,0.94,0.98,0.97
308,2019-08-31,5:55:43 PM.135,245.76,244.5,243.12,0.74,566.2,500.0,440.0,-158.46,-132.76,-240.5,362100,370200,26100,1.0,0.98,1.0,1.0
309,2019-08-31,5:56:13 PM.135,245.78,244.48,242.96,0.78,552.9,482.0,430.9,-96.5,-133.04,-239.74,351450,360000,25350,1.0,0.98,1.0,1.0
310,2019-08-31,5:56:43 PM.135,246.24,244.86,243.28,0.76,547.5,478.0,423.6,-196.74,-132.82,-239.22,348000,356700,22350,1.0,0.98,1.0,1.0
311,2019-08-31,5:57:13 PM.135,246.36,245.52,244.92,0.76,542.0,473.4,432.2,-44.08,-131.86,-240.06,349200,357150,24150,1.0,0.98,1.0,1.0
